Date,Open,High,Low,Close,Adj Close,Volume
2020-02-07,71.47000122070312,71.57099914550781,71.17749786376953,71.47000122070312,71.47000122070312,0
2020-02-10,71.50499725341797,71.50800323486328,71.25900268554688,71.5155029296875,71.5155029296875,0
2020-02-11,71.47000122070312,71.47000122070312,71.17150115966797,71.27999877929688,71.27999877929688,0
2020-02-12,71.27549743652344,71.4749984741211,71.06400299072266,71.27529907226562,71.27529907226562,0
2020-02-13,71.29650115966797,71.49189758300781,71.23580169677734,71.29620361328125,71.29620361328125,0
2020-02-14,71.26850128173828,71.59600067138672,71.25640106201172,71.26850128173828,71.26850128173828,0
2020-02-17,71.5177001953125,71.5177001953125,71.26899719238281,71.51480102539062,71.51480102539062,0
2020-02-18,71.34929656982422,71.6135025024414,71.33000183105469,71.34919738769531,71.34919738769531,0
2020-02-19,71.79000091552734,71.81500244140625,71.4209976196289,71.57499694824219,71.57499694824219,0
2020-02-20,71.63289642333984,71.91950225830078,71.54740142822266,71.82749938964844,71.82749938964844,0
2020-02-21,72.11000061035156,72.11000061035156,71.66999816894531,72.11000061035156,72.11000061035156,0
2020-02-24,71.87000274658203,72.3550033569336,71.76699829101562,71.88680267333984,71.88680267333984,0
2020-02-25,72.04669952392578,72.29499816894531,71.59300231933594,72.04669952392578,72.04669952392578,0
2020-02-26,71.87000274658203,72.13749694824219,71.52559661865234,71.87000274658203,71.87000274658203,0
2020-02-27,71.66339874267578,71.95249938964844,71.53500366210938,71.66339874267578,71.66339874267578,0
2020-02-28,71.93000030517578,72.81500244140625,71.62750244140625,71.93000030517578,71.93000030517578,0
2020-03-02,72.52899932861328,73.38749694824219,71.95249938964844,72.1500015258789,72.1500015258789,0
2020-03-03,72.42350006103516,73.5999984741211,72.34249877929688,72.82499694824219,72.82499694824219,0
2020-03-04,73.34200286865234,74.0374984741211,72.8949966430664,73.34200286865234,73.34200286865234,0
2020-03-05,74.0425033569336,74.08000183105469,73.05000305175781,74.0425033569336,74.0425033569336,0
2020-03-06,73.8551025390625,74.44000244140625,73.49649810791016,73.8551025390625,73.8551025390625,0
2020-03-09,73.99530029296875,75.0625,73.86250305175781,73.99530029296875,73.99530029296875,0
2020-03-10,75.1449966430664,75.1449966430664,73.7354965209961,74.40599822998047,74.40599822998047,0
2020-03-11,74.20500183105469,74.40499877929688,73.40450286865234,74.20500183105469,74.20500183105469,0
2020-03-12,74.76000213623047,75.37999725341797,73.99449920654297,74.76000213623047,74.76000213623047,0
2020-03-13,74.43609619140625,75.43499755859375,73.69950103759766,75.30000305175781,75.30000305175781,0
2020-03-16,73.83000183105469,75.12249755859375,73.75749969482422,73.90399932861328,73.90399932861328,0
2020-03-17,75.15499877929688,75.15499877929688,73.58000183105469,75.15499877929688,75.15499877929688,0
2020-03-18,74.01239776611328,74.989501953125,73.70500183105469,74.01239776611328,74.01239776611328,0
2020-03-19,74.98200225830078,75.5719985961914,74.41100311279297,74.98200225830078,74.98200225830078,0
2020-03-20,76.12000274658203,76.2300033569336,74.15499877929688,75.15969848632812,75.15969848632812,0
2020-03-23,75.38849639892578,77.75499725341797,75.2750015258789,75.62210083007812,75.62210083007812,0
2020-03-24,76.50599670410156,77.75,75.01249694824219,76.50599670410156,76.50599670410156,0
2020-03-25,77.26000213623047,77.4749984741211,75.8499984741211,77.26000213623047,77.26000213623047,0
2020-03-26,77.09500122070312,77.09500122070312,74.76950073242188,75.84549713134766,75.84549713134766,0
2020-03-27,74.72560119628906,76.25,73.98999786376953,74.72560119628906,74.72560119628906,0
2020-03-30,75.46499633789062,76.37999725341797,74.98999786376953,75.46499633789062,75.46499633789062,0
2020-03-31,75.40010070800781,76.48249816894531,75.1344985961914,75.4000015258789,75.4000015258789,0
2020-04-01,76.11000061035156,77.37760162353516,75.32499694824219,75.32499694824219,75.32499694824219,0
2020-04-02,76.58550262451172,77.56999969482422,76.01000213623047,77.56999969482422,77.56999969482422,0
2020-04-03,77.13999938964844,77.50499725341797,75.75,77.13999938964844,77.13999938964844,0
2020-04-06,76.2300033569336,77.37999725341797,75.90450286865234,76.2300033569336,76.2300033569336,0
2020-04-07,75.96489715576172,77.11499786376953,75.25199890136719,75.96489715576172,75.96489715576172,0
2020-04-08,76.66000366210938,77.19999694824219,75.57250213623047,76.66000366210938,76.66000366210938,0
2020-04-09,75.95899963378906,77.19999694824219,75.74749755859375,75.95899963378906,75.95899963378906,0
2020-04-10,76.6500015258789,76.68000030517578,75.80750274658203,76.6500015258789,76.6500015258789,0
2020-04-13,76.16649627685547,76.95249938964844,75.99250030517578,76.16649627685547,76.16649627685547,0
2020-04-14,76.91000366210938,76.9625015258789,75.93949890136719,76.91000366210938,76.91000366210938,0
2020-04-15,75.93099975585938,76.70950317382812,75.92130279541016,75.93099975585938,75.93099975585938,0
2020-04-16,76.5000991821289,77.51000213623047,76.47200012207031,77.2125015258789,77.2125015258789,0
2020-04-17,76.85890197753906,77.56999969482422,76.24700164794922,77.56999969482422,77.56999969482422,0
2020-04-20,76.55999755859375,77.31500244140625,76.3113021850586,76.55999755859375,76.55999755859375,0
2020-04-21,76.59239959716797,77.61499786376953,76.49629974365234,77.20999908447266,77.20999908447266,0
2020-04-22,77.68499755859375,77.68499755859375,76.3844985961914,76.96939849853516,76.96939849853516,0
2020-04-23,76.99500274658203,76.99500274658203,75.67250061035156,76.4000015258789,76.4000015258789,0
2020-04-24,76.42250061035156,76.80000305175781,75.83999633789062,76.42250061035156,76.42250061035156,0
2020-04-27,76.27149963378906,76.78500366210938,75.88749694824219,76.27149963378906,76.27149963378906,0
2020-04-28,76.65499877929688,76.65499877929688,75.79039764404297,76.1863021850586,76.1863021850586,0
2020-04-29,76.46499633789062,76.46499633789062,75.41200256347656,76.46499633789062,76.46499633789062,0
2020-04-30,75.61000061035156,75.75,74.80500030517578,75.25849914550781,75.25849914550781,0
2020-05-01,75.72000122070312,76.1449966430664,75.072998046875,75.72000122070312,75.72000122070312,0
2020-05-04,75.59100341796875,75.80500030517578,75.35250091552734,75.60050201416016,75.60050201416016,0
2020-05-05,75.62999725341797,76.11579895019531,75.37999725341797,75.8499984741211,75.8499984741211,0
2020-05-06,76.16999816894531,76.16999816894531,75.59030151367188,76.16999816894531,76.16999816894531,0
2020-05-07,76.55000305175781,76.55000305175781,75.70950317382812,76.15129852294922,76.15129852294922,0
2020-05-08,76.08000183105469,76.08000183105469,75.26000213623047,76.08000183105469,76.08000183105469,0
2020-05-11,75.5250015258789,76.26000213623047,75.03949737548828,75.5250015258789,75.5250015258789,0
2020-05-12,75.92759704589844,76.30999755859375,75.04129791259766,76.30999755859375,76.30999755859375,0
2020-05-13,75.36849975585938,75.68000030517578,75.04399871826172,75.68000030517578,75.68000030517578,0
2020-05-14,75.42720031738281,75.7300033569336,75.34100341796875,75.42620086669922,75.42620086669922,0
2020-05-15,75.48500061035156,76.18550109863281,75.31929779052734,75.48500061035156,75.48500061035156,0
2020-05-18,75.81999969482422,76.09200286865234,75.61239624023438,75.81999969482422,75.81999969482422,0
2020-05-19,75.5999984741211,76.04000091552734,75.52749633789062,75.60009765625,75.60009765625,0
2020-05-20,75.69999694824219,76.0,75.46299743652344,76.0,76.0,0
2020-05-21,75.77999877929688,75.91999816894531,75.41600036621094,75.77999877929688,75.77999877929688,0
2020-05-22,75.625,76.20950317382812,75.61000061035156,75.625,75.625,0
2020-05-25,75.98500061035156,76.12950134277344,75.75749969482422,75.98500061035156,75.98500061035156,0
2020-05-26,75.87359619140625,76.11000061035156,75.40499877929688,76.11000061035156,76.11000061035156,0
2020-05-27,75.489501953125,76.0,75.38130187988281,75.81999969482422,75.81999969482422,0
2020-05-28,75.88569641113281,76.12999725341797,75.6344985961914,76.12999725341797,76.12999725341797,0
2020-05-29,75.95999908447266,75.95999908447266,75.42630004882812,75.95999908447266,75.95999908447266,0
2020-06-01,75.51319885253906,75.7699966430664,75.2354965209961,75.51319885253906,75.51319885253906,0
2020-06-02,75.7300033569336,75.7300033569336,74.98280334472656,75.7300033569336,75.7300033569336,0
2020-06-03,75.2750015258789,75.68499755859375,74.91439819335938,75.06580352783203,75.06580352783203,0
2020-06-04,75.32769775390625,75.63500213623047,75.28189849853516,75.54499816894531,75.54499816894531,0
2020-06-05,75.48320007324219,75.7925033569336,75.30940246582031,75.49089813232422,75.49089813232422,0
2020-06-08,75.5177001953125,75.73999786376953,75.38880157470703,75.5177001953125,75.5177001953125,0
2020-06-09,75.3998031616211,75.69100189208984,75.39189910888672,75.625,75.625,0
2020-06-10,75.50969696044922,75.77989959716797,75.37689971923828,75.50980377197266,75.50980377197266,0
2020-06-11,75.875,76.1969985961914,75.5,75.875,75.875,0
2020-06-12,76.38999938964844,76.38999938964844,75.76750183105469,76.38999938964844,76.38999938964844,0
2020-06-15,75.95690155029297,76.22000122070312,75.8949966430664,75.95680236816406,75.95680236816406,0
2020-06-16,76.09750366210938,76.28379821777344,75.74500274658203,75.97799682617188,75.97799682617188,0
2020-06-17,76.40370178222656,76.65499877929688,76.09449768066406,76.65499877929688,76.65499877929688,0
2020-06-18,76.28980255126953,76.55000305175781,76.00150299072266,76.55000305175781,76.55000305175781,0
2020-06-19,76.48310089111328,76.63500213623047,76.10549926757812,76.40039825439453,76.40039825439453,0
2020-06-22,76.2573013305664,76.45349884033203,75.7385025024414,76.2520980834961,76.2520980834961,0
2020-06-23,76.0,76.11979675292969,75.47200012207031,75.78980255126953,75.78980255126953,0
2020-06-24,75.83999633789062,75.83999633789062,75.46600341796875,75.60780334472656,75.60780334472656,0
2020-06-25,75.97000122070312,75.97000122070312,75.5197982788086,75.97000122070312,75.97000122070312,0
2020-06-26,75.54199981689453,75.74500274658203,75.43049621582031,75.53980255126953,75.53980255126953,0
2020-06-29,75.61979675292969,75.64179992675781,75.43190002441406,75.61979675292969,75.61979675292969,0
2020-06-30,75.518798828125,75.69999694824219,75.38849639892578,75.69999694824219,75.69999694824219,0
2020-07-01,75.55699920654297,75.75,75.4749984741211,75.75,75.75,0
2020-07-02,75.67749786376953,75.67749786376953,74.60749816894531,75.45490264892578,75.45490264892578,0
2020-07-03,74.875,74.98999786376953,74.54450225830078,74.72100067138672,74.72100067138672,0
2020-07-06,74.6792984008789,74.80799865722656,74.4302978515625,74.6792984008789,74.6792984008789,0
2020-07-07,74.60749816894531,74.96299743652344,74.54029846191406,74.60759735107422,74.60759735107422,0
2020-07-08,75.125,75.125,74.8125,75.125,75.125,0
2020-07-09,74.9209976196289,75.15670013427734,74.8478012084961,74.93990325927734,74.93990325927734,0
2020-07-10,75.33999633789062,75.3550033569336,75.05670166015625,75.33999633789062,75.33999633789062,0
2020-07-13,75.19429779052734,75.43499755859375,75.07050323486328,75.15850067138672,75.15850067138672,0
2020-07-14,75.44999694824219,75.510498046875,75.21179962158203,75.44999694824219,75.44999694824219,0
2020-07-15,75.57499694824219,75.57499694824219,75.04329681396484,75.57499694824219,75.57499694824219,0
2020-07-16,75.1249008178711,75.3499984741211,75.08599853515625,75.1249008178711,75.1249008178711,0
2020-07-17,75.41999816894531,75.41999816894531,74.91600036621094,75.17449951171875,75.17449951171875,0
2020-07-20,74.89739990234375,75.1500015258789,74.74700164794922,74.89730072021484,74.89730072021484,0
2020-07-21,74.98999786376953,74.99400329589844,74.50740051269531,74.98999786376953,74.98999786376953,0
2020-07-22,74.7699966430664,74.83309936523438,74.464599609375,74.7699966430664,74.7699966430664,0
2020-07-23,74.81999969482422,74.92559814453125,74.57230377197266,74.81999969482422,74.81999969482422,0
2020-07-24,75.04499816894531,75.0999984741211,74.68470001220703,74.80729675292969,74.80729675292969,0
2020-07-27,74.72560119628906,74.9834976196289,74.51349639892578,74.75980377197266,74.75980377197266,0
2020-07-28,75.0,75.0,74.64849853515625,75.0,75.0,0
2020-07-29,75.08999633789062,75.08999633789062,74.68399810791016,75.08999633789062,75.08999633789062,0
2020-07-30,74.8311996459961,75.0199966430664,74.75050354003906,74.8311996459961,74.8311996459961,0
2020-07-31,74.78379821777344,74.98999786376953,74.6135025024414,74.98999786376953,74.98999786376953,0
2020-08-03,74.91790008544922,75.29840087890625,74.83599853515625,74.91780090332031,74.91780090332031,0
2020-08-04,75.33000183105469,75.36499786376953,74.9729995727539,75.33000183105469,75.33000183105469,0
2020-08-05,75.25,75.25,74.77130126953125,75.25,75.25,0
2020-08-06,75.0999984741211,75.0999984741211,74.76899719238281,74.8822021484375,74.8822021484375,0
2020-08-07,74.8998031616211,75.10919952392578,74.8759994506836,74.8998031616211,74.8998031616211,0
2020-08-10,75.02690124511719,75.24600219726562,74.85600280761719,75.0248031616211,75.0248031616211,0
2020-08-11,75.0999984741211,75.0999984741211,74.51599884033203,75.0999984741211,75.0999984741211,0
2020-08-12,74.9000015258789,74.92400360107422,74.61979675292969,74.9000015258789,74.9000015258789,0
2020-08-13,74.99749755859375,74.99749755859375,74.74400329589844,74.77210235595703,74.77210235595703,0
2020-08-14,75.02999877929688,75.02999877929688,74.72850036621094,75.02999877929688,75.02999877929688,0
2020-08-17,74.90280151367188,75.08000183105469,74.66239929199219,74.90280151367188,74.90280151367188,0
2020-08-18,75.0,75.0,74.57029724121094,75.0,75.0,0
2020-08-19,74.79499816894531,75.05750274658203,74.57530212402344,74.79499816894531,74.79499816894531,0
2020-08-20,75.18000030517578,75.19999694824219,74.84719848632812,74.966796875,74.966796875,0
2020-08-21,75.19000244140625,75.19000244140625,74.822998046875,74.9999008178711,74.9999008178711,0
2020-08-24,74.92179870605469,74.92179870605469,73.92530059814453,74.92179870605469,74.92179870605469,0
2020-08-25,74.4000015258789,74.63929748535156,74.0469970703125,74.4000015258789,74.4000015258789,0
2020-08-26,74.45249938964844,74.45249938964844,74.18599700927734,74.45249938964844,74.45249938964844,0
2020-08-27,74.45999908447266,74.45999908447266,73.76390075683594,74.24009704589844,74.24009704589844,0
2020-08-28,73.97000122070312,73.97000122070312,73.0958023071289,73.77449798583984,73.77449798583984,0
2020-08-31,73.12840270996094,73.88500213623047,73.03450012207031,73.12830352783203,73.12830352783203,0
2020-09-01,73.66999816894531,73.66999816894531,72.71849822998047,73.66999816894531,73.66999816894531,0
2020-09-02,73.2699966430664,73.37000274658203,72.88929748535156,73.2699966430664,73.2699966430664,0
2020-09-03,73.45999908447266,73.7113037109375,72.89350128173828,73.24849700927734,73.24849700927734,0
2020-09-04,73.6675033569336,73.66999816894531,73.01080322265625,73.4478988647461,73.4478988647461,0
2020-09-07,73.29029846191406,73.50679779052734,73.01899719238281,73.29029846191406,73.29029846191406,0
2020-09-08,73.6500015258789,73.95780181884766,73.39299774169922,73.6500015258789,73.6500015258789,0
2020-09-09,73.78679656982422,74.05000305175781,73.0824966430664,73.78679656982422,73.78679656982422,0
2020-09-10,73.55000305175781,73.55000305175781,73.01200103759766,73.55000305175781,73.55000305175781,0
2020-09-11,73.75,73.75,73.36399841308594,73.52729797363281,73.52729797363281,0
2020-09-14,73.47869873046875,73.70240020751953,73.24400329589844,73.47859954833984,73.47859954833984,0
2020-09-15,73.38400268554688,73.7229995727539,73.28849792480469,73.61499786376953,73.61499786376953,0
2020-09-16,73.61009979248047,73.80000305175781,73.46379852294922,73.80000305175781,73.80000305175781,0
2020-09-17,73.76499938964844,73.78810119628906,73.39800262451172,73.55069732666016,73.55069732666016,0
2020-09-18,73.77999877929688,73.77999877929688,73.1729965209961,73.58360290527344,73.58360290527344,0
2020-09-21,73.53479766845703,73.64959716796875,73.27799987792969,73.53479766845703,73.53479766845703,0
2020-09-22,73.57980346679688,73.6500015258789,73.38800048828125,73.57980346679688,73.57980346679688,0
2020-09-23,73.50289916992188,73.80000305175781,73.43800354003906,73.50299835205078,73.50299835205078,0
2020-09-24,74.01000213623047,74.22200012207031,73.56300354003906,73.77839660644531,73.77839660644531,0
2020-09-25,73.91000366210938,73.91000366210938,73.5615005493164,73.68240356445312,73.68240356445312,0
2020-09-28,73.69940185546875,73.87000274658203,73.51930236816406,73.69930267333984,73.69930267333984,0
2020-09-29,73.76480102539062,73.9749984741211,73.60399627685547,73.9749984741211,73.9749984741211,0
2020-09-30,73.65499877929688,73.85649871826172,73.52439880371094,73.84500122070312,73.84500122070312,0
2020-10-01,73.70500183105469,73.70500183105469,73.0270004272461,73.70500183105469,73.70500183105469,0
2020-10-02,73.41999816894531,73.53299713134766,73.13999938964844,73.21700286865234,73.21700286865234,0
2020-10-05,73.32250213623047,73.39800262451172,73.0470962524414,73.32240295410156,73.32240295410156,0
2020-10-06,73.11579895019531,73.48899841308594,73.04399871826172,73.1082992553711,73.1082992553711,0
2020-10-07,73.81500244140625,73.81500244140625,73.08000183105469,73.81500244140625,73.81500244140625,0
2020-10-08,73.5425033569336,73.54650115966797,73.19400024414062,73.5425033569336,73.5425033569336,0
2020-10-09,73.28050231933594,73.49729919433594,72.97699737548828,73.28050231933594,73.28050231933594,0
2020-10-12,73.01490020751953,73.41320037841797,72.93399810791016,73.01480102539062,73.01480102539062,0
2020-10-13,73.35079956054688,73.50499725341797,73.24559783935547,73.35079956054688,73.35079956054688,0
2020-10-14,73.41829681396484,73.62000274658203,73.2052001953125,73.62000274658203,73.62000274658203,0
2020-10-15,73.49250030517578,73.5186996459961,73.2020034790039,73.29620361328125,73.29620361328125,0
2020-10-16,73.56999969482422,73.56999969482422,73.27269744873047,73.37100219726562,73.37100219726562,0
2020-10-19,73.44380187988281,73.59500122070312,73.28399658203125,73.44380187988281,73.44380187988281,0
2020-10-20,73.3936996459961,73.57499694824219,73.29499816894531,73.57499694824219,73.57499694824219,0
2020-10-21,73.47969818115234,73.7842025756836,73.35900115966797,73.64749908447266,73.64749908447266,0
2020-10-22,73.7249984741211,73.88400268554688,73.4728012084961,73.6812973022461,73.6812973022461,0
2020-10-23,73.72000122070312,73.88529968261719,73.4729995727539,73.72000122070312,73.72000122070312,0
2020-10-26,73.83399963378906,74.11430358886719,73.69000244140625,73.8228988647461,73.8228988647461,0
2020-10-27,74.13749694824219,74.13749694824219,73.61399841308594,73.94850158691406,73.94850158691406,0
2020-10-28,73.81490325927734,74.25199890136719,73.64299774169922,73.80500030517578,73.80500030517578,0
2020-10-29,74.44000244140625,74.52469635009766,73.93299865722656,74.44000244140625,74.44000244140625,0
2020-10-30,74.26399993896484,74.7020034790039,74.03199768066406,74.26399993896484,74.26399993896484,0
2020-11-02,74.7072982788086,74.70760345458984,74.27400207519531,74.55049896240234,74.55049896240234,0
2020-11-03,74.45680236816406,74.68479919433594,74.24500274658203,74.45680236816406,74.45680236816406,0
2020-11-04,74.8499984741211,75.0009994506836,74.27880096435547,74.65560150146484,74.65560150146484,0
2020-11-05,74.19049835205078,74.40730285644531,73.8458023071289,74.37999725341797,74.37999725341797,0
2020-11-06,74.12000274658203,74.27850341796875,73.86399841308594,74.12000274658203,74.12000274658203,0
2020-11-09,73.97579956054688,74.16799926757812,73.64309692382812,73.97979736328125,73.97979736328125,0
2020-11-10,74.13999938964844,74.4657974243164,73.87799835205078,73.95320129394531,73.95320129394531,0
2020-11-11,74.47250366210938,74.53790283203125,74.10800170898438,74.28160095214844,74.28160095214844,0
2020-11-12,74.62480163574219,74.75900268554688,74.36599731445312,74.56999969482422,74.56999969482422,0
2020-11-13,74.67169952392578,74.88729858398438,74.46610260009766,74.86499786376953,74.86499786376953,0
2020-11-16,74.58979797363281,74.58979797363281,74.37930297851562,74.48770141601562,74.48770141601562,0
2020-11-17,74.55000305175781,74.60890197753906,74.32679748535156,74.41809844970703,74.41809844970703,0
2020-11-18,74.4801025390625,74.70480346679688,74.03520202636719,74.47969818115234,74.47969818115234,0
2020-11-19,74.41999816894531,74.44229888916016,74.11979675292969,74.41999816894531,74.41999816894531,0
2020-11-20,74.09960174560547,74.33920288085938,74.072998046875,74.09960174560547,74.09960174560547,0
2020-11-23,74.11979675292969,74.40630340576172,74.00299835205078,74.16239929199219,74.16239929199219,0
2020-11-24,74.24449920654297,74.2490005493164,73.8843994140625,74.24490356445312,74.24490356445312,0
2020-11-25,73.96080017089844,74.16999816894531,73.7488021850586,73.96080017089844,73.96080017089844,0
2020-11-26,73.77989959716797,74.07050323486328,73.73889923095703,73.77989959716797,73.77989959716797,0
2020-11-27,74.04879760742188,74.26850128173828,73.74620056152344,74.04879760742188,74.04879760742188,0
2020-11-30,73.935302734375,74.19850158691406,73.87909698486328,73.94090270996094,73.94090270996094,0
2020-12-01,74.02519989013672,74.17289733886719,73.46499633789062,74.02519989013672,74.02519989013672,0
2020-12-02,73.6697998046875,73.81379699707031,73.39800262451172,73.65499877929688,73.65499877929688,0
2020-12-03,73.66259765625,73.95320129394531,73.63040161132812,73.66259765625,73.66259765625,0
2020-12-04,73.93900299072266,74.0873031616211,73.65969848632812,73.86489868164062,73.86489868164062,0
2020-12-07,73.79029846191406,73.947998046875,73.63179779052734,73.79029846191406,73.79029846191406,0
2020-12-08,73.80989837646484,74.03730010986328,73.54199981689453,74.0199966430664,74.0199966430664,0
2020-12-09,73.8322982788086,73.9397964477539,73.53099822998047,73.72640228271484,73.72640228271484,0
2020-12-10,73.81729888916016,73.93499755859375,73.6240005493164,73.93499755859375,73.93499755859375,0
2020-12-11,73.72669982910156,73.92250061035156,73.5364990234375,73.72669982910156,73.72669982910156,0
2020-12-14,73.73799896240234,73.78099822998047,73.47000122070312,73.73799896240234,73.73799896240234,0
2020-12-15,73.86000061035156,73.90029907226562,73.502197265625,73.86000061035156,73.86000061035156,0
2020-12-16,73.75980377197266,73.7959976196289,73.45860290527344,73.75980377197266,73.75980377197266,0
2020-12-17,73.82479858398438,73.82479858398438,73.38469696044922,73.6166000366211,73.6166000366211,0
2020-12-18,73.60479736328125,73.75479888916016,73.47100067138672,73.52980041503906,73.52980041503906,0
2020-12-21,73.60359954833984,74.09200286865234,73.51280212402344,73.60359954833984,73.60359954833984,0
2020-12-22,73.935302734375,74.20230102539062,73.78669738769531,73.935302734375,73.935302734375,0
2020-12-23,74.00550079345703,74.2699966430664,73.64640045166016,74.2699966430664,74.2699966430664,0
2020-12-24,73.83979797363281,74.0999984741211,73.45079803466797,73.83979797363281,73.83979797363281,0
2020-12-25,73.55780029296875,73.80000305175781,73.55000305175781,73.55780029296875,73.55780029296875,0
2020-12-28,73.68900299072266,73.73480224609375,73.4561996459961,73.68900299072266,73.68900299072266,0
2020-12-29,73.5448989868164,73.76730346679688,73.28720092773438,73.5448989868164,73.5448989868164,0
2020-12-30,73.65499877929688,73.66480255126953,73.10160064697266,73.45359802246094,73.45359802246094,0
2020-12-31,73.13400268554688,73.3499984741211,72.94660186767578,73.13400268554688,73.13400268554688,0
2021-01-01,73.08920288085938,73.3198013305664,73.0250015258789,73.08920288085938,73.08920288085938,0
2021-01-04,73.09200286865234,73.20099639892578,72.79850006103516,73.09200286865234,73.09200286865234,0
2021-01-05,73.09149932861328,73.32980346679688,72.9635009765625,73.31999969482422,73.31999969482422,0
2021-01-06,73.16799926757812,73.36000061035156,73.04000091552734,73.37480163574219,73.37480163574219,0
2021-01-07,73.37480163574219,73.46700286865234,73.06300354003906,73.36000061035156,73.36000061035156,0
2021-01-08,73.7300033569336,73.73979949951172,73.19619750976562,73.44599914550781,73.44599914550781,0
2021-01-11,73.37339782714844,73.58419799804688,73.34030151367188,73.37339782714844,73.37339782714844,0
2021-01-12,73.77899932861328,73.77899932861328,73.2020034790039,73.51349639892578,73.51349639892578,0
2021-01-13,73.41400146484375,73.41400146484375,73.06279754638672,73.16500091552734,73.16500091552734,0
2021-01-14,73.16999816894531,73.35399627685547,72.93900299072266,73.1698989868164,73.1698989868164,0
2021-01-15,73.08999633789062,73.37809753417969,73.00250244140625,73.08760070800781,73.08760070800781,0
2021-01-18,73.15899658203125,73.41999816894531,73.12300109863281,73.15899658203125,73.15899658203125,0
2021-01-19,73.18920135498047,73.30799865722656,73.0989990234375,73.1886978149414,73.1886978149414,0
2021-01-20,73.19200134277344,73.19229888916016,72.89929962158203,73.19190216064453,73.19190216064453,0
2021-01-21,72.90789794921875,73.04530334472656,72.88300323486328,72.91089630126953,72.91089630126953,0
2021-01-22,72.95490264892578,73.23750305175781,72.92900085449219,72.95490264892578,72.95490264892578,0
2021-01-25,72.99590301513672,73.22000122070312,72.87799835205078,72.99590301513672,72.99590301513672,0
2021-01-26,72.97000122070312,73.22200012207031,72.77449798583984,72.97000122070312,72.97000122070312,0
2021-01-27,72.9198989868164,73.0718994140625,72.7979965209961,72.91999816894531,72.91999816894531,0
2021-01-28,73.03700256347656,73.17410278320312,72.89679718017578,73.03710174560547,73.03710174560547,0
2021-01-29,72.93879699707031,73.0302963256836,72.76750183105469,72.93879699707031,72.93879699707031,0
2021-02-01,72.90660095214844,73.20339965820312,72.81710052490234,72.90660095214844,72.90660095214844,0
2021-02-02,73.11979675292969,73.32479858398438,72.90760040283203,73.11979675292969,73.11979675292969,0
2021-02-03,72.94999694824219,73.00299835205078,72.81900024414062,72.91629791259766,72.91629791259766,0
2021-02-04,72.85980224609375,72.99040222167969,72.82599639892578,72.85800170898438,72.85800170898438,0
2021-02-05,72.98609924316406,73.02279663085938,72.77770233154297,72.9457015991211,72.9457015991211,0
2021-02-08,72.78479766845703,73.01499938964844,72.77799987792969,72.78479766845703,72.78479766845703,0
2021-02-09,72.92990112304688,73.00430297851562,72.80120086669922,72.92990112304688,72.92990112304688,0
2021-02-10,72.85559844970703,73.10900115966797,72.77799987792969,72.85489654541016,72.85489654541016,0
2021-02-11,72.80729675292969,72.87840270996094,72.67420196533203,72.80729675292969,72.80729675292969,0
2021-02-12,72.70950317382812,72.82510375976562,72.56279754638672,72.70950317382812,72.70950317382812,0
2021-02-15,72.59480285644531,72.68499755859375,72.43599700927734,72.59480285644531,72.59480285644531,0
2021-02-16,72.63870239257812,72.91470336914062,72.59249877929688,72.63870239257812,72.63870239257812,0
2021-02-17,72.93499755859375,73.15399932861328,72.7229995727539,72.93499755859375,72.93499755859375,0
2021-02-18,72.78700256347656,72.80400085449219,72.5386962890625,72.79730224609375,72.79730224609375,0
2021-02-19,72.60549926757812,72.71499633789062,72.39830017089844,72.60540008544922,72.60540008544922,0
2021-02-22,72.5530014038086,72.58930206298828,72.30650329589844,72.5530014038086,72.5530014038086,0
2021-02-23,72.45790100097656,72.55650329589844,72.31999969482422,72.44400024414062,72.44400024414062,0
2021-02-24,72.3821029663086,72.5989990234375,72.26799774169922,72.37699890136719,72.37699890136719,0
2021-02-25,72.39559936523438,72.7667007446289,72.27899932861328,72.4000015258789,72.4000015258789,0
2021-02-26,73.15489959716797,74.17870330810547,72.87799835205078,73.1509017944336,73.1509017944336,0
2021-03-01,73.59590148925781,74.125,73.18499755859375,73.59590148925781,73.59590148925781,0
2021-03-02,73.30940246582031,73.87100219726562,73.28150177001953,73.30940246582031,73.30940246582031,0
2021-03-03,73.27749633789062,73.3198013305664,72.72879791259766,73.27749633789062,73.27749633789062,0
2021-03-04,72.88069915771484,73.10800170898438,72.61219787597656,72.88069915771484,72.88069915771484,0
2021-03-05,73.13179779052734,73.31120300292969,72.73500061035156,73.13179779052734,73.13179779052734,0
2021-03-08,73.1333999633789,73.41529846191406,72.94000244140625,73.1333999633789,73.1333999633789,0
2021-03-09,73.33039855957031,73.38629913330078,72.8855972290039,73.33000183105469,73.33000183105469,0
2021-03-10,72.77580261230469,73.0780029296875,72.76490020751953,72.7759017944336,72.7759017944336,0
2021-03-11,72.70610046386719,72.7979965209961,72.5647964477539,72.70600128173828,72.70600128173828,0
2021-03-12,72.63899993896484,72.87329864501953,72.56500244140625,72.63899993896484,72.63899993896484,0
2021-03-15,72.68299865722656,72.78199768066406,72.39230346679688,72.68299865722656,72.68299865722656,0
2021-03-16,72.51529693603516,72.94599914550781,72.3655014038086,72.51529693603516,72.51529693603516,0
2021-03-17,72.51570129394531,73.00800323486328,72.49629974365234,72.5156021118164,72.5156021118164,0
